date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:52	563112/563112	---MCZ	200	added ('OK')	text/html	etag:W/%22de1d31c7164cd0ab3a133e96d333542d%22	https://www.mammothfarms.com/about	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/about.html	(from https://www.mammothfarms.com/)
13:51:56	569473/569473	---MCZ	200	added ('OK')	text/html	etag:W/%22aa70ae2f286a381482a169b9123af641%22	https://www.mammothfarms.com/people	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/people.html	(from https://www.mammothfarms.com/)
13:52:02	592765/592765	---MCZ	200	added ('OK')	text/html	etag:W/%22ab0f878967c3da4b505b679b9b60bbdd%22	https://www.mammothfarms.com/the-farm	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/the-farm.html	(from https://www.mammothfarms.com/)
13:52:06	519869/519869	---MCZ	200	added ('OK')	text/html	etag:W/%22abb88dd9930488802443b15e50675ae9%22	https://www.mammothfarms.com/manufacturing	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/manufacturing.html	(from https://www.mammothfarms.com/)
13:52:08	548585/548585	---MCZ	200	added ('OK')	text/html	etag:W/%2214e70f0e81b5ed4cb31d77c73d51bd58%22	https://www.mammothfarms.com/coming-soon-03	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/coming-soon-03.html	(from https://www.mammothfarms.com/)
13:52:10	800472/800472	---MCZ	200	added ('OK')	text/html	etag:W/%22bb0d81c1a20c709041153f74b99a2e4c%22	https://www.mammothfarms.com/dandy-dimes	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/dandy-dimes.html	(from https://www.mammothfarms.com/)
13:52:12	537746/537746	---MCZ	200	added ('OK')	text/html	etag:W/%22f41e8b60c02dd563c39efc9e9890ce3a%22	https://www.mammothfarms.com/copy-of-goldwater	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/copy-of-goldwater.html	(from https://www.mammothfarms.com/)
13:52:16	528007/528007	---MCZ	200	added ('OK')	text/html	etag:W/%2294922dca7a8c0f77abbde853ab11ddd8%22	https://www.mammothfarms.com/internships	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/internships.html	(from https://www.mammothfarms.com/)
13:52:20	544308/544308	---MCZ	200	added ('OK')	text/html	etag:W/%22653450e828411cfd11e4fa217ef7ef9a%22	https://www.mammothfarms.com/contact-us	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/contact-us.html	(from https://www.mammothfarms.com/)
13:52:21	4077/4077	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:18%20GMT	https://static.wixstatic.com/media/e11bb1_ec03dcf1d6a74df7a892dfbca7138325~mv2.png/v1/fill/w_49,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_ec03dcf1d6a74df7a892dfbca7138325~mv2.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_ec03dcf1d6a74df7a892dfbca7138325_mv2.png/v1/fill/w_49,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/e11bb1_ec03dcf1d6a74df7a892dfbca7138325_mv2.png	(from https://www.mammothfarms.com/)
13:52:22	801/801	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:23%20GMT	https://static.wixstatic.com/media/e11bb1_d22beeb9ef134861b93b8ae4f5237138~mv2.png/v1/fill/w_49,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_d22beeb9ef134861b93b8ae4f5237138~mv2.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_d22beeb9ef134861b93b8ae4f5237138_mv2.png/v1/fill/w_49,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/e11bb1_d22beeb9ef134861b93b8ae4f5237138_mv2.png	(from https://www.mammothfarms.com/)
13:52:23	2057/2057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:23%20GMT	https://static.wixstatic.com/media/e11bb1_798e34ae64104577bf7b0e252184e945~mv2.jpg/v1/fill/w_88,h_66,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_798e34ae64104577bf7b0e252184e945~mv2.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_798e34ae64104577bf7b0e252184e945_mv2.jpg/v1/fill/w_88,h_66,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/e11bb1_798e34ae64104577bf7b0e252184e945_mv2.jpg	(from https://www.mammothfarms.com/)
13:52:23	790/790	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:25%20GMT	https://static.wixstatic.com/media/e11bb1_d505e70485b44872812f28602733bf6d~mv2.png/v1/fill/w_36,h_23,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_d505e70485b44872812f28602733bf6d~mv2.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_d505e70485b44872812f28602733bf6d_mv2.png/v1/fill/w_36,h_23,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/e11bb1_d505e70485b44872812f28602733bf6d_mv2.png	(from https://www.mammothfarms.com/)
13:52:24	2167/2167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:25%20GMT	https://static.wixstatic.com/media/e11bb1_23b13f7e5b024405b860de211a7cd337~mv2.jpg/v1/fill/w_99,h_74,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_23b13f7e5b024405b860de211a7cd337~mv2.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_23b13f7e5b024405b860de211a7cd337_mv2.jpg/v1/fill/w_99,h_74,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/e11bb1_23b13f7e5b024405b860de211a7cd337_mv2.jpg	(from https://www.mammothfarms.com/)
13:52:24	36513/36513	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:26%20GMT	https://static.wixstatic.com/media/e11bb1_4373ec351c324d4eae6f40b52b57352d~mv2.png/v1/crop/x_0,y_0,w_2414,h_1922/fill/w_495,h_394,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Mammoth%20Farms%20Logo-15.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_4373ec351c324d4eae6f40b52b57352d_mv2.png/v1/crop/x_0,y_0,w_2414,h_1922/fill/w_495,h_394,al_c,q_85,usm_0.66_1.00_0.01,enc_av/Mammoth%20Farms%20Logo-15.13.delay	(from https://www.mammothfarms.com/)
13:52:25	1147/1147	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:26%20GMT	https://static.wixstatic.com/media/e11bb1_9fcadbddb9d046d283cb9f205772b3f6f000.jpg/v1/fill/w_53,h_30,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_9fcadbddb9d046d283cb9f205772b3f6f000.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_9fcadbddb9d046d283cb9f205772b3f6f000.jpg/v1/fill/w_53,h_30,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/e11bb1_9fcadbddb9d046d283cb9f205772b3f6f000.jpg	(from https://www.mammothfarms.com/)
13:52:27	5156/5156	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:27%20GMT	https://static.wixstatic.com/media/e11bb1_eaaffe15cff846bd98a9a04647a1560d~mv2.png/v1/fill/w_58,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/Mammoth%20Header%20Logo-05.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_eaaffe15cff846bd98a9a04647a1560d_mv2.png/v1/fill/w_58,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/Mammoth%20Header%20Logo-05.png	(from https://www.mammothfarms.com/)
13:52:29	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://www.mammothfarms.com/)
13:52:31	248/248	---MCZ	200	added ('OK')	text/xml	etag:W/%22f8-TFols368GMOQ9RXu7OPR9ID71C4%22	https://www.mammothfarms.com/sitemap.xml	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/sitemap.xml	(from https://www.mammothfarms.com/)
13:52:32	2488/2488	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Feb%202025%2021:52:33%20GMT	https://www.mammothfarms.com/feed.xml	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/feed.1b.delayed	(from https://www.mammothfarms.com/)
13:52:35	126323/126323	---M-Z	200	added ('OK')	application/javascript	etag:W/%22dc6c1f61c12109005225e6ff69ceb437%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.678e82ef.bundle.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.678e82ef.bundle.min.js	(from https://www.mammothfarms.com/)
13:52:36	266754/266754	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e60e5b85de790708766b0552f79c7d57%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.65ea53df.bundle.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/services/wix-thunderbolt/dist/main.65ea53df.bundle.min.js	(from https://www.mammothfarms.com/)
13:52:36	152/152	---M--	200	added ('OK')	application/javascript	etag:%2217dc6142a5674dc31c4e4ac8ab3502fc%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.a20626f8.bundle.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.a20626f8.bundle.min.js	(from https://www.mammothfarms.com/)
13:52:37	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.mammothfarms.com/)
13:52:37	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.mammothfarms.com/)
13:52:38	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.mammothfarms.com/)
13:52:38	5943/5943	---M-Z	200	added ('OK')	application/javascript	etag:W/%2217261684e539753369be14d859077377%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.mammothfarms.com/)
13:52:40	2485/2485	---MCZ	400	error ('Bad%20Request')	text/html	date:Thu,%2027%20Feb%202025%2021:52:42%20GMT	https://www.mammothfarms.com/decodeURIComponent(e	C:/Users/HP/Documents/File/Website/mammothfarms/www.mammothfarms.com/decodeURIComponent(e.23.delayed	(from https://www.mammothfarms.com/)
13:52:40	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%226f1af620740f6e8d6851e2794ba694d0%22	https://static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	C:/Users/HP/Documents/File/Website/mammothfarms/static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	(from https://www.mammothfarms.com/)
13:52:42	8212/8212	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:43%20GMT	https://static.wixstatic.com/media/e11bb1_6fd25049c7464424b194662ce55632c7~mv2.png/v1/fill/w_56,h_51,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_6fd25049c7464424b194662ce55632c7~mv2.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_6fd25049c7464424b194662ce55632c7_mv2.png/v1/fill/w_56,h_51,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/e11bb1_6fd25049c7464424b194662ce55632c7_mv2.png	(from https://www.mammothfarms.com/about)
13:52:43	3052/3052	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:44%20GMT	https://static.wixstatic.com/media/e11bb1_d2aa35c44ee548ba8e4de0f4d8de572d~mv2.png/v1/fill/w_49,h_26,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_d2aa35c44ee548ba8e4de0f4d8de572d~mv2.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_d2aa35c44ee548ba8e4de0f4d8de572d_mv2.png/v1/fill/w_49,h_26,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/e11bb1_d2aa35c44ee548ba8e4de0f4d8de572d_mv2.png	(from https://www.mammothfarms.com/about)
13:52:43	2741/2741	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:45%20GMT	https://static.wixstatic.com/media/e11bb1_23b13f7e5b024405b860de211a7cd337~mv2.jpg/v1/fill/w_123,h_92,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_23b13f7e5b024405b860de211a7cd337~mv2.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_23b13f7e5b024405b860de211a7cd337_mv2.jpg/v1/fill/w_123,h_92,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/e11bb1_23b13f7e5b024405b860de211a7cd337_mv2.jpg	(from https://www.mammothfarms.com/about)
13:52:45	1871/1871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:46%20GMT	https://static.wixstatic.com/media/4f1702_cc6817de7bd547e6812b25e24def3660~mv2.jpg/v1/crop/x_24,y_0,w_1085,h_1085/fill/w_58,h_58,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_3530_edited.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_cc6817de7bd547e6812b25e24def3660_mv2.jpg/v1/crop/x_24,y_0,w_1085,h_1085/fill/w_58,h_58,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/IMG_3530_edited.jpg	(from https://www.mammothfarms.com/people)
13:52:46	2041/2041	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:47%20GMT	https://static.wixstatic.com/media/4f1702_8a5a18e105184067a3fb7c23e6b83805~mv2.jpg/v1/crop/x_112,y_0,w_1286,h_1286/fill/w_60,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_0718_edited.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_8a5a18e105184067a3fb7c23e6b83805_mv2.jpg/v1/crop/x_112,y_0,w_1286,h_1286/fill/w_60,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/IMG_0718_edited.jpg	(from https://www.mammothfarms.com/people)
13:52:47	1910/1910	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:48%20GMT	https://static.wixstatic.com/media/4f1702_bcd99224d8fe4d40ba80b5a105466ed5~mv2.jpg/v1/crop/x_0,y_504,w_3024,h_3024/fill/w_60,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_3846_JPG.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_bcd99224d8fe4d40ba80b5a105466ed5_mv2.jpg/v1/crop/x_0,y_504,w_3024,h_3024/fill/w_60,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/IMG_3846_JPG.jpg	(from https://www.mammothfarms.com/people)
13:52:48	2009/2009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:49%20GMT	https://static.wixstatic.com/media/4f1702_bfda9912ea3a475c9a2cfd15461e1461~mv2.jpg/v1/crop/x_0,y_83,w_961,h_961/fill/w_58,h_58,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/MP%20pic%203_edited.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_bfda9912ea3a475c9a2cfd15461e1461_mv2.jpg/v1/crop/x_0,y_83,w_961,h_961/fill/w_58,h_58,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/MP%20pic%203_edited.jpg	(from https://www.mammothfarms.com/people)
13:52:49	1973/1973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:50%20GMT	https://static.wixstatic.com/media/4f1702_ed0c3407076440f08b7e82215c9ec293~mv2.jpg/v1/crop/x_0,y_0,w_1158,h_1160/fill/w_60,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_0610%20(1).jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_ed0c3407076440f08b7e82215c9ec293_mv2.jpg/v1/crop/x_0,y_0,w_1158,h_1160/fill/w_60,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/IMG_0610%20(1).jpg	(from https://www.mammothfarms.com/people)
13:52:49	2137/2137	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:51%20GMT	https://static.wixstatic.com/media/4f1702_f7284f257b4c411a9e56c8ab7becc0cc~mv2.jpg/v1/crop/x_15,y_0,w_2421,h_2421/fill/w_67,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/FullSizeRender%20(1).jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_f7284f257b4c411a9e56c8ab7becc0cc_mv2.jpg/v1/crop/x_15,y_0,w_2421,h_2421/fill/w_67,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/FullSizeRender%20(1).jpg	(from https://www.mammothfarms.com/people)
13:52:50	1451/1451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:51%20GMT	https://static.wixstatic.com/media/e11bb1_658d34daa1cd421094682328fb19a0c3~mv2.jpg/v1/fill/w_80,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_658d34daa1cd421094682328fb19a0c3~mv2.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_658d34daa1cd421094682328fb19a0c3_mv2.jpg/v1/fill/w_80,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/e11bb1_658d34daa1cd421094682328fb19a0c3_mv2.jpg	(from https://www.mammothfarms.com/people)
13:52:51	2244/2244	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:52%20GMT	https://static.wixstatic.com/media/4f1702_f7ef5c41a8494b00ba47d7ca14652b37~mv2.jpg/v1/crop/x_0,y_0,w_1095,h_1093/fill/w_67,h_66,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Resized_20211106_180529_edited.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/4f1702_f7ef5c41a8494b00ba47d7ca14652b37_mv2.jpg/v1/crop/x_0,y_0,w_1095,h_1093/fill/w_67,h_66,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/Resized_20211106_180529_edited	(from https://www.mammothfarms.com/people)
13:52:52	3109/3109	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:53%20GMT	https://static.wixstatic.com/media/e11bb1_700865080252419288b1cc9b3b881fec~mv2.jpg/v1/fill/w_147,h_95,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e11bb1_700865080252419288b1cc9b3b881fec~mv2.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_700865080252419288b1cc9b3b881fec_mv2.jpg/v1/fill/w_147,h_95,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/e11bb1_700865080252419288b1cc9b3b881fec_mv2.jpg	(from https://www.mammothfarms.com/the-farm)
13:52:52	1924/1924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202025%2021:52:54%20GMT	https://static.wixstatic.com/media/e11bb1_23b13f7e5b024405b860de211a7cd337~mv2.jpg/v1/fill/w_96,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Photo%20Sep%2012%202019%2C%202%2049%2043%20PM.jpg	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_23b13f7e5b024405b860de211a7cd337_mv2.jpg/v1/fill/w_96,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Photo%20Sep%2012%202019,%202%2049%2043%20PM.jpg	(from https://www.mammothfarms.com/the-farm)
13:52:53	6719/6719	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2021:52:55%20GMT	https://static.wixstatic.com/media/e11bb1_d2ba2bc0cb324b58a6674cc47cb0fe46~mv2.png/v1/fill/w_53,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Photo%20Jul%2003%202019%2C%202%2009%2001%20PM_edited.png	C:/Users/HP/Documents/File/Website/mammothfarms/static.wixstatic.com/media/e11bb1_d2ba2bc0cb324b58a6674cc47cb0fe46_mv2.png/v1/fill/w_53,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/Photo%20Jul%2003%202019,%202%2009%2001%20PM_edited.png	(from https://www.mammothfarms.com/the-farm)
